row_id,qid,sid,points,student_name,student_major,topic_id,topic_name,aid,assignment_name,submission_link,cid,course_name,course_dept,tid,instructor_name,instructor_dept,term
id_4522,qid_21,sid_201,9,"Ho, Mezhgan",Statistics,topic_id_5,Topic 5,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4523,qid_22,sid_201,2,"Ho, Mezhgan",Statistics,topic_id_1,Topic 1,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4524,qid_23,sid_201,4,"Ho, Mezhgan",Statistics,topic_id_23,Topic 23,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4525,qid_24,sid_201,4,"Ho, Mezhgan",Statistics,topic_id_22,Topic 22,aid_4,Assignment 4,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4526,qid_25,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_2,Topic 2,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4527,qid_26,sid_201,4,"Ho, Mezhgan",Statistics,topic_id_24,Topic 24,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4528,qid_27,sid_201,7,"Ho, Mezhgan",Statistics,topic_id_18,Topic 18,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4529,qid_28,sid_201,7,"Ho, Mezhgan",Statistics,topic_id_14,Topic 14,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4530,qid_29,sid_201,3,"Ho, Mezhgan",Statistics,topic_id_7,Topic 7,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4531,qid_30,sid_201,0,"Ho, Mezhgan",Statistics,topic_id_3,Topic 3,aid_5,Assignment 5,raw_data_simulation_sample_file.pdf,cid_1,Machine Learning,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4532,qid_66,sid_201,3,"Ho, Mezhgan",Statistics,topic_id_37,Topic 13,aid_11,Assignment 1,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4533,qid_67,sid_201,3,"Ho, Mezhgan",Statistics,topic_id_34,Topic 10,aid_11,Assignment 1,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4534,qid_68,sid_201,3,"Ho, Mezhgan",Statistics,topic_id_38,Topic 14,aid_11,Assignment 1,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4535,qid_69,sid_201,9,"Ho, Mezhgan",Statistics,topic_id_41,Topic 17,aid_11,Assignment 1,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4536,qid_70,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_43,Topic 19,aid_11,Assignment 1,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4537,qid_71,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_37,Topic 13,aid_11,Assignment 1,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4538,qid_72,sid_201,10,"Ho, Mezhgan",Statistics,topic_id_45,Topic 21,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4539,qid_73,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_30,Topic 6,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4540,qid_74,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_42,Topic 18,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4541,qid_75,sid_201,9,"Ho, Mezhgan",Statistics,topic_id_47,Topic 23,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4542,qid_76,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_25,Topic 1,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4543,qid_77,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_28,Topic 4,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4544,qid_78,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_33,Topic 9,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4545,qid_79,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_37,Topic 13,aid_12,Assignment 2,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4546,qid_80,sid_201,7,"Ho, Mezhgan",Statistics,topic_id_35,Topic 11,aid_13,Assignment 3,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4547,qid_81,sid_201,4,"Ho, Mezhgan",Statistics,topic_id_25,Topic 1,aid_13,Assignment 3,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4548,qid_82,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_30,Topic 6,aid_13,Assignment 3,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4549,qid_83,sid_201,7,"Ho, Mezhgan",Statistics,topic_id_36,Topic 12,aid_13,Assignment 3,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4550,qid_84,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_27,Topic 3,aid_13,Assignment 3,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4551,qid_85,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_36,Topic 12,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4552,qid_86,sid_201,9,"Ho, Mezhgan",Statistics,topic_id_40,Topic 16,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4553,qid_87,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_33,Topic 9,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4554,qid_88,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_29,Topic 5,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4555,qid_89,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_46,Topic 22,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4556,qid_90,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_41,Topic 17,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4557,qid_91,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_34,Topic 10,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4558,qid_92,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_46,Topic 22,aid_14,Assignment 4,raw_data_simulation_sample_file.pdf,cid_2,Advanced Database Concepts,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4559,qid_428,sid_201,3,"Ho, Mezhgan",Statistics,topic_id_154,Topic 3,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4560,qid_429,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_153,Topic 2,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4561,qid_430,sid_201,0,"Ho, Mezhgan",Statistics,topic_id_168,Topic 17,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4562,qid_431,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_158,Topic 7,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4563,qid_432,sid_201,7,"Ho, Mezhgan",Statistics,topic_id_168,Topic 17,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4564,qid_433,sid_201,3,"Ho, Mezhgan",Statistics,topic_id_155,Topic 4,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4565,qid_434,sid_201,2,"Ho, Mezhgan",Statistics,topic_id_158,Topic 7,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4566,qid_435,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_158,Topic 7,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4567,qid_436,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_154,Topic 3,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4568,qid_437,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_167,Topic 16,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4569,qid_438,sid_201,9,"Ho, Mezhgan",Statistics,topic_id_165,Topic 14,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4570,qid_439,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_155,Topic 4,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4571,qid_440,sid_201,3,"Ho, Mezhgan",Statistics,topic_id_171,Topic 20,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4572,qid_441,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_162,Topic 11,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4573,qid_442,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_159,Topic 8,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4574,qid_443,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_155,Topic 4,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4575,qid_444,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_157,Topic 6,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4576,qid_445,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_165,Topic 14,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4577,qid_446,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_153,Topic 2,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4578,qid_447,sid_201,2,"Ho, Mezhgan",Statistics,topic_id_167,Topic 16,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4579,qid_448,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_158,Topic 7,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4580,qid_449,sid_201,0,"Ho, Mezhgan",Statistics,topic_id_168,Topic 17,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4581,qid_450,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_159,Topic 8,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4582,qid_451,sid_201,2,"Ho, Mezhgan",Statistics,topic_id_152,Topic 1,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4583,qid_452,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_163,Topic 12,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4584,qid_453,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_171,Topic 20,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4585,qid_454,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_165,Topic 14,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4586,qid_455,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_152,Topic 1,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4587,qid_456,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_153,Topic 2,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4588,qid_457,sid_201,7,"Ho, Mezhgan",Statistics,topic_id_168,Topic 17,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4589,qid_458,sid_201,6,"Ho, Mezhgan",Statistics,topic_id_164,Topic 13,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4590,qid_459,sid_201,2,"Ho, Mezhgan",Statistics,topic_id_160,Topic 9,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4591,qid_460,sid_201,2,"Ho, Mezhgan",Statistics,topic_id_156,Topic 5,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4592,qid_461,sid_201,5,"Ho, Mezhgan",Statistics,topic_id_170,Topic 19,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4593,qid_462,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_156,Topic 5,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4594,qid_463,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_154,Topic 3,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4595,qid_464,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_158,Topic 7,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4596,qid_465,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_167,Topic 16,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4597,qid_466,sid_201,8,"Ho, Mezhgan",Statistics,topic_id_166,Topic 15,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4598,qid_467,sid_201,9,"Ho, Mezhgan",Statistics,topic_id_163,Topic 12,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4599,qid_468,sid_201,1,"Ho, Mezhgan",Statistics,topic_id_170,Topic 19,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_4600,qid_192,sid_202,5,"Gates, Katie-Lynne",CS,topic_id_83,Topic 18,aid_30,Assignment 1,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4601,qid_193,sid_202,7,"Gates, Katie-Lynne",CS,topic_id_74,Topic 9,aid_30,Assignment 1,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4602,qid_194,sid_202,2,"Gates, Katie-Lynne",CS,topic_id_67,Topic 2,aid_30,Assignment 1,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4603,qid_195,sid_202,5,"Gates, Katie-Lynne",CS,topic_id_70,Topic 5,aid_30,Assignment 1,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4604,qid_196,sid_202,4,"Gates, Katie-Lynne",CS,topic_id_80,Topic 15,aid_30,Assignment 1,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4605,qid_197,sid_202,5,"Gates, Katie-Lynne",CS,topic_id_80,Topic 15,aid_30,Assignment 1,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4606,qid_198,sid_202,5,"Gates, Katie-Lynne",CS,topic_id_83,Topic 18,aid_31,Assignment 2,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4607,qid_199,sid_202,3,"Gates, Katie-Lynne",CS,topic_id_73,Topic 8,aid_31,Assignment 2,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4608,qid_200,sid_202,6,"Gates, Katie-Lynne",CS,topic_id_82,Topic 17,aid_31,Assignment 2,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4609,qid_201,sid_202,4,"Gates, Katie-Lynne",CS,topic_id_75,Topic 10,aid_31,Assignment 2,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4610,qid_202,sid_202,3,"Gates, Katie-Lynne",CS,topic_id_82,Topic 17,aid_31,Assignment 2,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4611,qid_203,sid_202,4,"Gates, Katie-Lynne",CS,topic_id_89,Topic 24,aid_31,Assignment 2,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4612,qid_204,sid_202,6,"Gates, Katie-Lynne",CS,topic_id_72,Topic 7,aid_32,Assignment 3,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4613,qid_205,sid_202,8,"Gates, Katie-Lynne",CS,topic_id_72,Topic 7,aid_32,Assignment 3,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4614,qid_206,sid_202,7,"Gates, Katie-Lynne",CS,topic_id_66,Topic 1,aid_32,Assignment 3,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4615,qid_207,sid_202,2,"Gates, Katie-Lynne",CS,topic_id_71,Topic 6,aid_32,Assignment 3,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4616,qid_208,sid_202,5,"Gates, Katie-Lynne",CS,topic_id_84,Topic 19,aid_32,Assignment 3,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4617,qid_209,sid_202,2,"Gates, Katie-Lynne",CS,topic_id_72,Topic 7,aid_33,Assignment 4,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4618,qid_210,sid_202,4,"Gates, Katie-Lynne",CS,topic_id_81,Topic 16,aid_33,Assignment 4,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4619,qid_211,sid_202,3,"Gates, Katie-Lynne",CS,topic_id_86,Topic 21,aid_33,Assignment 4,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4620,qid_212,sid_202,3,"Gates, Katie-Lynne",CS,topic_id_80,Topic 15,aid_33,Assignment 4,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4621,qid_213,sid_202,8,"Gates, Katie-Lynne",CS,topic_id_71,Topic 6,aid_33,Assignment 4,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4622,qid_214,sid_202,3,"Gates, Katie-Lynne",CS,topic_id_81,Topic 16,aid_33,Assignment 4,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4623,qid_215,sid_202,1,"Gates, Katie-Lynne",CS,topic_id_73,Topic 8,aid_33,Assignment 4,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4624,qid_216,sid_202,10,"Gates, Katie-Lynne",CS,topic_id_77,Topic 12,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4625,qid_217,sid_202,5,"Gates, Katie-Lynne",CS,topic_id_73,Topic 8,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4626,qid_218,sid_202,3,"Gates, Katie-Lynne",CS,topic_id_82,Topic 17,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4627,qid_219,sid_202,6,"Gates, Katie-Lynne",CS,topic_id_82,Topic 17,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4628,qid_220,sid_202,3,"Gates, Katie-Lynne",CS,topic_id_70,Topic 5,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4629,qid_221,sid_202,8,"Gates, Katie-Lynne",CS,topic_id_79,Topic 14,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4630,qid_222,sid_202,4,"Gates, Katie-Lynne",CS,topic_id_71,Topic 6,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4631,qid_223,sid_202,4,"Gates, Katie-Lynne",CS,topic_id_77,Topic 12,aid_34,Assignment 5,raw_data_simulation_sample_file.pdf,cid_4,Applied Algorithms,CS,tid_5,"Cramer, Margaret",CS,Spring23
id_4632,qid_371,sid_202,2,"Gates, Katie-Lynne",CS,topic_id_137,Topic 4,aid_58,Assignment 1,raw_data_simulation_sample_file.pdf,cid_7,Exploratory Data Analysis,STAT,tid_18,"Martinez, Diana",STAT,Spring23
id_4633,qid_372,sid_202,9,"Gates, Katie-Lynne",CS,topic_id_143,Topic 10,aid_58,Assignment 1,raw_data_simulation_sample_file.pdf,cid_7,Exploratory Data Analysis,STAT,tid_18,"Martinez, Diana",STAT,Spring23
id_4634,qid_373,sid_202,9,"Gates, Katie-Lynne",CS,topic_id_148,Topic 15,aid_58,Assignment 1,raw_data_simulation_sample_file.pdf,cid_7,Exploratory Data Analysis,STAT,tid_18,"Martinez, Diana",STAT,Spring23
id_4635,qid_374,sid_202,10,"Gates, Katie-Lynne",CS,topic_id_135,Topic 2,aid_58,Assignment 1,raw_data_simulation_sample_file.pdf,cid_7,Exploratory Data Analysis,STAT,tid_18,"Martinez, Diana",STAT,Spring23
